subid,trial_num_full,trial_num,trial_type,ss_looking_char,look,correct,count_looks,total_looks,prop_looking,m_correct,m_gaze_follow,num_shifts,rt,shift_start,shift_end,shift_correct,shift_type,condition
051716_04,8_exposure,8,exposure,left,straightahead,FALSE,41,115,0.36,0.45,0,6,0.2,face,left,FALSE,face_distracter,no-gaze
051716_04,8_exposure,8,exposure,right,straightahead,TRUE,34,115,0.3,0.45,0,6,0.2,face,left,FALSE,face_distracter,no-gaze
051716_04,8_test,8,test,face,straightahead,FALSE,62,115,0.54,0.74,0,4,0.467,face,right,TRUE,face_target,no-gaze
051716_04,8_test,8,test,left,straightahead,FALSE,14,115,0.12,0.74,0,4,0.467,face,right,TRUE,face_target,no-gaze
051716_04,8_test,8,test,right,straightahead,TRUE,39,115,0.34,0.74,0,4,0.467,face,right,TRUE,face_target,no-gaze
051716_04,9_exposure,9,exposure,face,straightahead,FALSE,48,116,0.41,0.56,0,5,0.267,face,left,FALSE,face_distracter,no-gaze
051716_04,9_exposure,9,exposure,left,straightahead,FALSE,30,116,0.26,0.56,0,5,0.267,face,left,FALSE,face_distracter,no-gaze
051716_04,9_exposure,9,exposure,right,straightahead,TRUE,38,116,0.33,0.56,0,5,0.267,face,left,FALSE,face_distracter,no-gaze
051716_04,9_test,9,test,face,straightahead,FALSE,61,103,0.59,0.95,0,4,1.433,left,right,FALSE,image_away,no-gaze
051716_04,9_test,9,test,left,straightahead,TRUE,40,103,0.39,0.95,0,4,1.433,left,right,FALSE,image_away,no-gaze
051716_04,9_test,9,test,right,straightahead,FALSE,2,103,0.02,0.95,0,4,1.433,left,right,FALSE,image_away,no-gaze
051716_05,1_exposure,1,exposure,face,left,FALSE,10,126,0.08,0.34,0.66,5,0.5,right,left,FALSE,target_distracter,gaze
051716_05,1_exposure,1,exposure,left,left,FALSE,77,126,0.61,0.34,0.66,5,0.5,right,left,FALSE,target_distracter,gaze
051716_05,1_exposure,1,exposure,right,left,TRUE,39,126,0.31,0.34,0.66,5,0.5,right,left,FALSE,target_distracter,gaze
051716_05,1_test,1,test,face,straightahead,FALSE,23,116,0.2,0.6,0,6,0.433,left,face,FALSE,image_away,gaze
051716_05,1_test,1,test,left,straightahead,TRUE,56,116,0.48,0.6,0,6,0.433,left,face,FALSE,image_away,gaze
051716_05,1_test,1,test,right,straightahead,FALSE,37,116,0.32,0.6,0,6,0.433,left,face,FALSE,image_away,gaze
051716_05,10_exposure,10,exposure,face,NA,NA,0,120,0,0.78,0.78,2,0.6,left,right,TRUE,image_away,gaze
051716_05,10_exposure,10,exposure,left,right,FALSE,27,120,0.22,0.78,0.78,2,0.6,left,right,TRUE,image_away,gaze
051716_05,10_exposure,10,exposure,right,right,TRUE,93,120,0.78,0.78,0.78,2,0.6,left,right,TRUE,image_away,gaze
051716_05,10_test,10,test,face,straightahead,FALSE,7,112,0.06,0.59,0,4,0.3,right,left,FALSE,target_distracter,gaze
051716_05,10_test,10,test,left,straightahead,FALSE,43,112,0.38,0.59,0,4,0.3,right,left,FALSE,target_distracter,gaze
051716_05,10_test,10,test,right,straightahead,TRUE,62,112,0.55,0.59,0,4,0.3,right,left,FALSE,target_distracter,gaze
051716_05,11_exposure,11,exposure,face,left,FALSE,11,125,0.09,0.96,0.96,3,0.233,left,right,FALSE,image_away,gaze
051716_05,11_exposure,11,exposure,left,left,TRUE,109,125,0.87,0.96,0.96,3,0.233,left,right,FALSE,image_away,gaze
051716_05,11_exposure,11,exposure,right,left,FALSE,5,125,0.04,0.96,0.96,3,0.233,left,right,FALSE,image_away,gaze
051716_05,11_test,11,test,face,NA,NA,0,106,0,0.81,0,4,0.233,right,left,FALSE,target_distracter,gaze
051716_05,11_test,11,test,left,straightahead,FALSE,20,106,0.19,0.81,0,4,0.233,right,left,FALSE,target_distracter,gaze
051716_05,11_test,11,test,right,straightahead,TRUE,86,106,0.81,0.81,0,4,0.233,right,left,FALSE,target_distracter,gaze
051716_05,12_exposure,12,exposure,face,left,FALSE,9,118,0.08,0.1,0.9,5,0.167,right,left,FALSE,target_distracter,gaze
051716_05,12_exposure,12,exposure,left,left,FALSE,98,118,0.83,0.1,0.9,5,0.167,right,left,FALSE,target_distracter,gaze
051716_05,12_exposure,12,exposure,right,left,TRUE,11,118,0.09,0.1,0.9,5,0.167,right,left,FALSE,target_distracter,gaze
051716_05,12_test,12,test,face,straightahead,FALSE,37,121,0.31,0.48,0,5,0.233,left,right,TRUE,image_away,gaze
051716_05,12_test,12,test,left,straightahead,FALSE,44,121,0.36,0.48,0,5,0.233,left,right,TRUE,image_away,gaze
051716_05,12_test,12,test,right,straightahead,TRUE,40,121,0.33,0.48,0,5,0.233,left,right,TRUE,image_away,gaze
051716_05,13_exposure,13,exposure,face,left,FALSE,16,120,0.13,0.23,0.77,5,0.367,left,right,TRUE,image_away,gaze
051716_05,13_exposure,13,exposure,left,left,FALSE,80,120,0.67,0.23,0.77,5,0.367,left,right,TRUE,image_away,gaze
051716_05,13_exposure,13,exposure,right,left,TRUE,24,120,0.2,0.23,0.77,5,0.367,left,right,TRUE,image_away,gaze
051716_05,13_test,13,test,face,NA,NA,0,114,0,0.32,0,4,0.233,right,left,TRUE,distracter_target,gaze
051716_05,13_test,13,test,left,straightahead,TRUE,37,114,0.32,0.32,0,4,0.233,right,left,TRUE,distracter_target,gaze
051716_05,13_test,13,test,right,straightahead,FALSE,77,114,0.68,0.32,0,4,0.233,right,left,TRUE,distracter_target,gaze
051716_05,14_exposure,14,exposure,face,right,FALSE,19,119,0.16,0.51,0.49,4,0.6,left,right,FALSE,image_away,gaze
051716_05,14_exposure,14,exposure,left,right,TRUE,51,119,0.43,0.51,0.49,4,0.6,left,right,FALSE,image_away,gaze
051716_05,14_exposure,14,exposure,right,right,FALSE,49,119,0.41,0.51,0.49,4,0.6,left,right,FALSE,image_away,gaze
051716_05,14_test,14,test,face,straightahead,FALSE,11,115,0.1,0.7,0,5,0.267,left,face,FALSE,image_away,gaze
051716_05,14_test,14,test,left,straightahead,TRUE,73,115,0.63,0.7,0,5,0.267,left,face,FALSE,image_away,gaze
051716_05,14_test,14,test,right,straightahead,FALSE,31,115,0.27,0.7,0,5,0.267,left,face,FALSE,image_away,gaze
051716_05,15_exposure,15,exposure,face,right,FALSE,22,113,0.19,0.09,0.91,3,0.533,left,right,FALSE,image_away,gaze
051716_05,15_exposure,15,exposure,left,right,TRUE,8,113,0.07,0.09,0.91,3,0.533,left,right,FALSE,image_away,gaze
051716_05,15_exposure,15,exposure,right,right,FALSE,83,113,0.73,0.09,0.91,3,0.533,left,right,FALSE,image_away,gaze
051716_05,15_test,15,test,face,straightahead,FALSE,50,117,0.43,0.36,0,5,0.233,right,left,FALSE,target_distracter,gaze
051716_05,15_test,15,test,left,straightahead,FALSE,43,117,0.37,0.36,0,5,0.233,right,left,FALSE,target_distracter,gaze
051716_05,15_test,15,test,right,straightahead,TRUE,24,117,0.21,0.36,0,5,0.233,right,left,FALSE,target_distracter,gaze
051716_05,16_exposure,16,exposure,face,right,FALSE,32,119,0.27,0.55,0.55,5,0.1,left,face,FALSE,image_away,gaze
051716_05,16_exposure,16,exposure,left,right,FALSE,39,119,0.33,0.55,0.55,5,0.1,left,face,FALSE,image_away,gaze
051716_05,16_exposure,16,exposure,right,right,TRUE,48,119,0.4,0.55,0.55,5,0.1,left,face,FALSE,image_away,gaze
051716_05,16_test,16,test,face,NA,NA,0,119,0,0.63,0,5,0.267,right,left,FALSE,target_distracter,gaze
051716_05,16_test,16,test,left,straightahead,FALSE,44,119,0.37,0.63,0,5,0.267,right,left,FALSE,target_distracter,gaze
051716_05,16_test,16,test,right,straightahead,TRUE,75,119,0.63,0.63,0,5,0.267,right,left,FALSE,target_distracter,gaze
051716_05,2_exposure,2,exposure,face,right,FALSE,6,122,0.05,0.81,0.81,4,0.467,left,right,TRUE,image_away,gaze
051716_05,2_exposure,2,exposure,left,right,FALSE,22,122,0.18,0.81,0.81,4,0.467,left,right,TRUE,image_away,gaze
051716_05,2_exposure,2,exposure,right,right,TRUE,94,122,0.77,0.81,0.81,4,0.467,left,right,TRUE,image_away,gaze
051716_05,2_test,2,test,face,straightahead,FALSE,11,118,0.09,0.93,0,3,0.367,left,right,FALSE,image_away,gaze
051716_05,2_test,2,test,left,straightahead,TRUE,100,118,0.85,0.93,0,3,0.367,left,right,FALSE,image_away,gaze
051716_05,2_test,2,test,right,straightahead,FALSE,7,118,0.06,0.93,0,3,0.367,left,right,FALSE,image_away,gaze
051716_05,3_exposure,3,exposure,face,left,FALSE,11,109,0.1,0.66,0.66,5,0.433,left,right,FALSE,image_away,gaze
051716_05,3_exposure,3,exposure,left,left,TRUE,65,109,0.6,0.66,0.66,5,0.433,left,right,FALSE,image_away,gaze
051716_05,3_exposure,3,exposure,right,left,FALSE,33,109,0.3,0.66,0.66,5,0.433,left,right,FALSE,image_away,gaze
051716_05,3_test,3,test,face,NA,NA,0,120,0,0.73,0,5,0.3,right,left,TRUE,distracter_target,gaze
051716_05,3_test,3,test,left,straightahead,TRUE,88,120,0.73,0.73,0,5,0.3,right,left,TRUE,distracter_target,gaze
051716_05,3_test,3,test,right,straightahead,FALSE,32,120,0.27,0.73,0,5,0.3,right,left,TRUE,distracter_target,gaze
051716_05,4_exposure,4,exposure,face,right,FALSE,11,119,0.09,0.15,0.85,3,0.533,left,right,FALSE,image_away,gaze
051716_05,4_exposure,4,exposure,left,right,TRUE,16,119,0.13,0.15,0.85,3,0.533,left,right,FALSE,image_away,gaze
051716_05,4_exposure,4,exposure,right,right,FALSE,92,119,0.77,0.15,0.85,3,0.533,left,right,FALSE,image_away,gaze
051716_05,4_test,4,test,face,straightahead,FALSE,18,121,0.15,0.44,0,7,0.333,right,left,FALSE,target_distracter,gaze
051716_05,4_test,4,test,left,straightahead,FALSE,58,121,0.48,0.44,0,7,0.333,right,left,FALSE,target_distracter,gaze
051716_05,4_test,4,test,right,straightahead,TRUE,45,121,0.37,0.44,0,7,0.333,right,left,FALSE,target_distracter,gaze
051716_05,5_exposure,5,exposure,face,left,FALSE,9,119,0.08,1,1,2,0.667,left,face,FALSE,image_away,gaze
051716_05,5_exposure,5,exposure,left,left,TRUE,110,119,0.92,1,1,2,0.667,left,face,FALSE,image_away,gaze
051716_05,5_exposure,5,exposure,right,NA,NA,0,119,0,1,1,2,0.667,left,face,FALSE,image_away,gaze
051716_05,5_test,5,test,face,NA,NA,0,122,0,0.87,0,1,0.567,left,right,TRUE,image_away,gaze
051716_05,5_test,5,test,left,straightahead,FALSE,16,122,0.13,0.87,0,1,0.567,left,right,TRUE,image_away,gaze
051716_05,5_test,5,test,right,straightahead,TRUE,106,122,0.87,0.87,0,1,0.567,left,right,TRUE,image_away,gaze
051716_05,6_exposure,6,exposure,face,right,FALSE,7,109,0.06,0.94,0.94,4,0.433,right,left,FALSE,target_distracter,gaze
051716_05,6_exposure,6,exposure,left,right,FALSE,6,109,0.06,0.94,0.94,4,0.433,right,left,FALSE,target_distracter,gaze
051716_05,6_exposure,6,exposure,right,right,TRUE,96,109,0.88,0.94,0.94,4,0.433,right,left,FALSE,target_distracter,gaze
051716_05,6_test,6,test,face,straightahead,FALSE,29,116,0.25,1,0,2,0.567,left,face,FALSE,image_away,gaze
051716_05,6_test,6,test,left,straightahead,TRUE,87,116,0.75,1,0,2,0.567,left,face,FALSE,image_away,gaze
051716_05,6_test,6,test,right,NA,NA,0,116,0,1,0,2,0.567,left,face,FALSE,image_away,gaze
051716_05,7_exposure,7,exposure,face,right,FALSE,27,121,0.22,0.18,0.82,5,0.167,left,face,FALSE,image_away,gaze
051716_05,7_exposure,7,exposure,left,right,TRUE,17,121,0.14,0.18,0.82,5,0.167,left,face,FALSE,image_away,gaze
051716_05,7_exposure,7,exposure,right,right,FALSE,77,121,0.64,0.18,0.82,5,0.167,left,face,FALSE,image_away,gaze
051716_05,7_test,7,test,face,straightahead,FALSE,29,123,0.24,0.63,0,4,0.233,left,right,FALSE,image_away,gaze
051716_05,7_test,7,test,left,straightahead,TRUE,59,123,0.48,0.63,0,4,0.233,left,right,FALSE,image_away,gaze
051716_05,7_test,7,test,right,straightahead,FALSE,35,123,0.28,0.63,0,4,0.233,left,right,FALSE,image_away,gaze
051716_05,8_exposure,8,exposure,face,left,FALSE,7,119,0.06,0.8,0.2,4,0.3,left,face,FALSE,image_away,gaze
051716_05,8_exposure,8,exposure,left,left,FALSE,22,119,0.18,0.8,0.2,4,0.3,left,face,FALSE,image_away,gaze
051716_05,8_exposure,8,exposure,right,left,TRUE,90,119,0.76,0.8,0.2,4,0.3,left,face,FALSE,image_away,gaze
051716_05,8_test,8,test,face,NA,NA,0,112,0,0.71,0,4,0.267,right,left,FALSE,target_distracter,gaze
051716_05,8_test,8,test,left,straightahead,FALSE,33,112,0.29,0.71,0,4,0.267,right,left,FALSE,target_distracter,gaze
051716_05,8_test,8,test,right,straightahead,TRUE,79,112,0.71,0.71,0,4,0.267,right,left,FALSE,target_distracter,gaze
051716_05,9_exposure,9,exposure,face,right,FALSE,24,129,0.19,0.43,0.57,7,0.7,right,left,TRUE,distracter_target,gaze
051716_05,9_exposure,9,exposure,left,right,TRUE,45,129,0.35,0.43,0.57,7,0.7,right,left,TRUE,distracter_target,gaze
051716_05,9_exposure,9,exposure,right,right,FALSE,60,129,0.47,0.43,0.57,7,0.7,right,left,TRUE,distracter_target,gaze
051716_05,9_test,9,test,face,NA,NA,0,104,0,0.61,0,5,0.333,right,left,TRUE,distracter_target,gaze
051716_05,9_test,9,test,left,straightahead,TRUE,63,104,0.61,0.61,0,5,0.333,right,left,TRUE,distracter_target,gaze
051716_05,9_test,9,test,right,straightahead,FALSE,41,104,0.39,0.61,0,5,0.333,right,left,TRUE,distracter_target,gaze
051716_06,1_exposure,1,exposure,face,straightahead,FALSE,56,120,0.47,0.64,0,5,0.233,right,left,FALSE,target_distracter,no-gaze
051716_06,1_exposure,1,exposure,left,straightahead,FALSE,23,120,0.19,0.64,0,5,0.233,right,left,FALSE,target_distracter,no-gaze
051716_06,1_exposure,1,exposure,right,straightahead,TRUE,41,120,0.34,0.64,0,5,0.233,right,left,FALSE,target_distracter,no-gaze
051716_06,1_test,1,test,face,NA,NA,0,112,0,0.87,0,4,0.467,left,right,FALSE,image_away,no-gaze
051716_06,1_test,1,test,left,straightahead,TRUE,97,112,0.87,0.87,0,4,0.467,left,right,FALSE,image_away,no-gaze
051716_06,1_test,1,test,right,straightahead,FALSE,15,112,0.13,0.87,0,4,0.467,left,right,FALSE,image_away,no-gaze
051716_06,10_exposure,10,exposure,face,NA,NA,0,109,0,0.54,0,5,0.233,right,left,FALSE,target_distracter,no-gaze
051716_06,10_exposure,10,exposure,left,straightahead,FALSE,50,109,0.46,0.54,0,5,0.233,right,left,FALSE,target_distracter,no-gaze
051716_06,10_exposure,10,exposure,right,straightahead,TRUE,59,109,0.54,0.54,0,5,0.233,right,left,FALSE,target_distracter,no-gaze
051716_06,10_test,10,test,face,NA,NA,0,94,0,0.93,0,2,0.433,left,right,FALSE,image_away,no-gaze
051716_06,10_test,10,test,left,straightahead,TRUE,87,94,0.93,0.93,0,2,0.433,left,right,FALSE,image_away,no-gaze
051716_06,10_test,10,test,right,straightahead,FALSE,7,94,0.07,0.93,0,2,0.433,left,right,FALSE,image_away,no-gaze
051716_06,11_exposure,11,exposure,face,NA,NA,0,93,0,0.43,0,6,0.433,left,right,FALSE,image_away,no-gaze
051716_06,11_exposure,11,exposure,left,straightahead,TRUE,40,93,0.43,0.43,0,6,0.433,left,right,FALSE,image_away,no-gaze
051716_06,11_exposure,11,exposure,right,straightahead,FALSE,53,93,0.57,0.43,0,6,0.433,left,right,FALSE,image_away,no-gaze
051716_06,11_test,11,test,face,NA,NA,0,94,0,0.85,0,3,0.267,right,left,TRUE,distracter_target,no-gaze
051716_06,11_test,11,test,left,straightahead,TRUE,80,94,0.85,0.85,0,3,0.267,right,left,TRUE,distracter_target,no-gaze
051716_06,11_test,11,test,right,straightahead,FALSE,14,94,0.15,0.85,0,3,0.267,right,left,TRUE,distracter_target,no-gaze
051716_06,12_exposure,12,exposure,face,NA,NA,0,110,0,0.61,0,9,0.267,left,right,TRUE,image_away,no-gaze
051716_06,12_exposure,12,exposure,left,straightahead,FALSE,43,110,0.39,0.61,0,9,0.267,left,right,TRUE,image_away,no-gaze
051716_06,12_exposure,12,exposure,right,straightahead,TRUE,67,110,0.61,0.61,0,9,0.267,left,right,TRUE,image_away,no-gaze
051716_06,12_test,12,test,face,NA,NA,0,89,0,0.94,0,1,0.4,right,left,TRUE,distracter_target,no-gaze
051716_06,12_test,12,test,left,straightahead,TRUE,84,89,0.94,0.94,0,1,0.4,right,left,TRUE,distracter_target,no-gaze
051716_06,12_test,12,test,right,straightahead,FALSE,5,89,0.06,0.94,0,1,0.4,right,left,TRUE,distracter_target,no-gaze
051716_06,13_exposure,13,exposure,face,NA,NA,0,97,0,0.47,0,6,0.267,left,right,FALSE,image_away,no-gaze
051716_06,13_exposure,13,exposure,left,straightahead,TRUE,46,97,0.47,0.47,0,6,0.267,left,right,FALSE,image_away,no-gaze
051716_06,13_exposure,13,exposure,right,straightahead,FALSE,51,97,0.53,0.47,0,6,0.267,left,right,FALSE,image_away,no-gaze
051716_06,13_test,13,test,face,NA,NA,0,106,0,0.98,0,4,3.367,left,right,FALSE,image_away,no-gaze
051716_06,13_test,13,test,left,straightahead,TRUE,104,106,0.98,0.98,0,4,3.367,left,right,FALSE,image_away,no-gaze
051716_06,13_test,13,test,right,straightahead,FALSE,2,106,0.02,0.98,0,4,3.367,left,right,FALSE,image_away,no-gaze
051716_06,14_exposure,14,exposure,face,NA,NA,0,71,0,0.54,0,5,1.067,right,left,FALSE,target_distracter,no-gaze
051716_06,14_exposure,14,exposure,left,straightahead,FALSE,33,71,0.46,0.54,0,5,1.067,right,left,FALSE,target_distracter,no-gaze
051716_06,14_exposure,14,exposure,right,straightahead,TRUE,38,71,0.54,0.54,0,5,1.067,right,left,FALSE,target_distracter,no-gaze
051716_06,14_test,14,test,face,NA,NA,0,85,0,0.49,0,5,0.367,left,right,TRUE,image_away,no-gaze
051716_06,14_test,14,test,left,straightahead,FALSE,43,85,0.51,0.49,0,5,0.367,left,right,TRUE,image_away,no-gaze
051716_06,14_test,14,test,right,straightahead,TRUE,42,85,0.49,0.49,0,5,0.367,left,right,TRUE,image_away,no-gaze
051716_06,15_exposure,15,exposure,face,NA,NA,0,103,0,0.61,0,9,0.2,right,left,TRUE,distracter_target,no-gaze
051716_06,15_exposure,15,exposure,left,straightahead,TRUE,63,103,0.61,0.61,0,9,0.2,right,left,TRUE,distracter_target,no-gaze
051716_06,15_exposure,15,exposure,right,straightahead,FALSE,40,103,0.39,0.61,0,9,0.2,right,left,TRUE,distracter_target,no-gaze
051716_06,15_test,15,test,face,straightahead,FALSE,2,104,0.02,1,0,2,0.6,left,face,FALSE,image_away,no-gaze
051716_06,15_test,15,test,left,straightahead,TRUE,102,104,0.98,1,0,2,0.6,left,face,FALSE,image_away,no-gaze
051716_06,15_test,15,test,right,NA,NA,0,104,0,1,0,2,0.6,left,face,FALSE,image_away,no-gaze
051716_06,16_exposure,16,exposure,face,NA,NA,0,113,0,0.53,0,8,0.3,left,right,TRUE,image_away,no-gaze
051716_06,16_exposure,16,exposure,left,straightahead,FALSE,53,113,0.47,0.53,0,8,0.3,left,right,TRUE,image_away,no-gaze
051716_06,16_exposure,16,exposure,right,straightahead,TRUE,60,113,0.53,0.53,0,8,0.3,left,right,TRUE,image_away,no-gaze
051716_06,16_test,16,test,face,NA,NA,0,97,0,0.93,0,1,0.233,left,right,TRUE,image_away,no-gaze
051716_06,16_test,16,test,left,straightahead,FALSE,7,97,0.07,0.93,0,1,0.233,left,right,TRUE,image_away,no-gaze
051716_06,16_test,16,test,right,straightahead,TRUE,90,97,0.93,0.93,0,1,0.233,left,right,TRUE,image_away,no-gaze
051716_06,2_exposure,2,exposure,face,straightahead,FALSE,20,120,0.17,0.31,0,9,0.4,left,right,TRUE,image_away,no-gaze
051716_06,2_exposure,2,exposure,left,straightahead,FALSE,69,120,0.57,0.31,0,9,0.4,left,right,TRUE,image_away,no-gaze
051716_06,2_exposure,2,exposure,right,straightahead,TRUE,31,120,0.26,0.31,0,9,0.4,left,right,TRUE,image_away,no-gaze
051716_06,2_test,2,test,face,NA,NA,0,97,0,0.92,0,4,0.033,right,left,FALSE,target_distracter,no-gaze
051716_06,2_test,2,test,left,straightahead,FALSE,8,97,0.08,0.92,0,4,0.033,right,left,FALSE,target_distracter,no-gaze
051716_06,2_test,2,test,right,straightahead,TRUE,89,97,0.92,0.92,0,4,0.033,right,left,FALSE,target_distracter,no-gaze
051716_06,3_exposure,3,exposure,face,NA,NA,0,98,0,0.41,0,6,0.3,right,left,FALSE,target_distracter,no-gaze
051716_06,3_exposure,3,exposure,left,straightahead,FALSE,58,98,0.59,0.41,0,6,0.3,right,left,FALSE,target_distracter,no-gaze
051716_06,3_exposure,3,exposure,right,straightahead,TRUE,40,98,0.41,0.41,0,6,0.3,right,left,FALSE,target_distracter,no-gaze
051716_06,3_test,3,test,face,NA,NA,0,105,0,0.91,0,2,0.2,left,right,FALSE,image_away,no-gaze
051716_06,3_test,3,test,left,straightahead,TRUE,96,105,0.91,0.91,0,2,0.2,left,right,FALSE,image_away,no-gaze
051716_06,3_test,3,test,right,straightahead,FALSE,9,105,0.09,0.91,0,2,0.2,left,right,FALSE,image_away,no-gaze
051716_06,4_exposure,4,exposure,face,NA,NA,0,107,0,0.67,0,8,0.333,left,right,TRUE,image_away,no-gaze
051716_06,4_exposure,4,exposure,left,straightahead,FALSE,35,107,0.33,0.67,0,8,0.333,left,right,TRUE,image_away,no-gaze
051716_06,4_exposure,4,exposure,right,straightahead,TRUE,72,107,0.67,0.67,0,8,0.333,left,right,TRUE,image_away,no-gaze
051716_06,4_test,4,test,face,NA,NA,0,101,0,1,0,0,NA,right,NA,NA,no_shift,no-gaze
051716_06,4_test,4,test,left,NA,NA,0,101,0,1,0,0,NA,right,NA,NA,no_shift,no-gaze
051716_06,4_test,4,test,right,straightahead,TRUE,101,101,1,1,0,0,NA,right,NA,NA,no_shift,no-gaze
051716_06,5_exposure,5,exposure,face,NA,NA,0,68,0,0.65,0,8,0.4,left,right,FALSE,image_away,no-gaze
051716_06,5_exposure,5,exposure,left,straightahead,TRUE,44,68,0.65,0.65,0,8,0.4,left,right,FALSE,image_away,no-gaze
051716_06,5_exposure,5,exposure,right,straightahead,FALSE,24,68,0.35,0.65,0,8,0.4,left,right,FALSE,image_away,no-gaze
051716_06,5_test,5,test,face,NA,NA,0,102,0,1,0,0,NA,left,NA,NA,no_shift,no-gaze
051716_06,5_test,5,test,left,straightahead,TRUE,102,102,1,1,0,0,NA,left,NA,NA,no_shift,no-gaze
051716_06,5_test,5,test,right,NA,NA,0,102,0,1,0,0,NA,left,NA,NA,no_shift,no-gaze
051716_06,6_exposure,6,exposure,face,NA,NA,0,71,0,0.56,0,7,0.267,left,right,FALSE,image_away,no-gaze
051716_06,6_exposure,6,exposure,left,straightahead,TRUE,40,71,0.56,0.56,0,7,0.267,left,right,FALSE,image_away,no-gaze
051716_06,6_exposure,6,exposure,right,straightahead,FALSE,31,71,0.44,0.56,0,7,0.267,left,right,FALSE,image_away,no-gaze
051716_06,6_test,6,test,face,NA,NA,0,90,0,0.81,0,4,0.4,right,left,FALSE,target_distracter,no-gaze
051716_06,6_test,6,test,left,straightahead,FALSE,17,90,0.19,0.81,0,4,0.4,right,left,FALSE,target_distracter,no-gaze
051716_06,6_test,6,test,right,straightahead,TRUE,73,90,0.81,0.81,0,4,0.4,right,left,FALSE,target_distracter,no-gaze
051716_06,7_exposure,7,exposure,face,NA,NA,0,99,0,0.63,0,6,0.167,right,left,TRUE,distracter_target,no-gaze
051716_06,7_exposure,7,exposure,left,straightahead,TRUE,62,99,0.63,0.63,0,6,0.167,right,left,TRUE,distracter_target,no-gaze
051716_06,7_exposure,7,exposure,right,straightahead,FALSE,37,99,0.37,0.63,0,6,0.167,right,left,TRUE,distracter_target,no-gaze
051716_06,7_test,7,test,face,NA,NA,0,93,0,0.92,0,2,1.3,right,left,FALSE,target_distracter,no-gaze
051716_06,7_test,7,test,left,straightahead,FALSE,7,93,0.08,0.92,0,2,1.3,right,left,FALSE,target_distracter,no-gaze
051716_06,7_test,7,test,right,straightahead,TRUE,86,93,0.92,0.92,0,2,1.3,right,left,FALSE,target_distracter,no-gaze
051716_06,8_exposure,8,exposure,face,NA,NA,0,109,0,0.41,0,9,0.167,right,left,TRUE,distracter_target,no-gaze
051716_06,8_exposure,8,exposure,left,straightahead,TRUE,45,109,0.41,0.41,0,9,0.167,right,left,TRUE,distracter_target,no-gaze
051716_06,8_exposure,8,exposure,right,straightahead,FALSE,64,109,0.59,0.41,0,9,0.167,right,left,TRUE,distracter_target,no-gaze
051716_06,8_test,8,test,face,NA,NA,0,103,0,0.58,0,7,0.367,right,left,FALSE,target_distracter,no-gaze
051716_06,8_test,8,test,left,straightahead,FALSE,43,103,0.42,0.58,0,7,0.367,right,left,FALSE,target_distracter,no-gaze
051716_06,8_test,8,test,right,straightahead,TRUE,60,103,0.58,0.58,0,7,0.367,right,left,FALSE,target_distracter,no-gaze
051716_06,9_exposure,9,exposure,face,NA,NA,0,114,0,0.4,0,6,0.167,right,left,TRUE,distracter_target,no-gaze
051716_06,9_exposure,9,exposure,left,straightahead,TRUE,46,114,0.4,0.4,0,6,0.167,right,left,TRUE,distracter_target,no-gaze
051716_06,9_exposure,9,exposure,right,straightahead,FALSE,68,114,0.6,0.4,0,6,0.167,right,left,TRUE,distracter_target,no-gaze
051716_06,9_test,9,test,face,NA,NA,0,100,0,0.8,0,4,0.6,right,left,FALSE,target_distracter,no-gaze
051716_06,9_test,9,test,left,straightahead,FALSE,20,100,0.2,0.8,0,4,0.6,right,left,FALSE,target_distracter,no-gaze
051716_06,9_test,9,test,right,straightahead,TRUE,80,100,0.8,0.8,0,4,0.6,right,left,FALSE,target_distracter,no-gaze
051716_07,1_exposure,1,exposure,face,right,FALSE,49,120,0.41,0.87,0.87,6,0.6,face,right,TRUE,face_target,gaze
051716_07,1_exposure,1,exposure,left,right,FALSE,9,120,0.08,0.87,0.87,6,0.6,face,right,TRUE,face_target,gaze
051716_07,1_exposure,1,exposure,right,right,TRUE,62,120,0.52,0.87,0.87,6,0.6,face,right,TRUE,face_target,gaze
051716_07,1_test,1,test,face,straightahead,FALSE,36,112,0.32,0.86,0,4,0.467,face,left,TRUE,face_target,gaze
051716_07,1_test,1,test,left,straightahead,TRUE,65,112,0.58,0.86,0,4,0.467,face,left,TRUE,face_target,gaze
051716_07,1_test,1,test,right,straightahead,FALSE,11,112,0.1,0.86,0,4,0.467,face,left,TRUE,face_target,gaze
051716_07,10_exposure,10,exposure,face,right,FALSE,49,114,0.43,0,1,4,0.467,face,right,FALSE,face_distracter,gaze
051716_07,10_exposure,10,exposure,left,NA,NA,0,114,0,0,1,4,0.467,face,right,FALSE,face_distracter,gaze
051716_07,10_exposure,10,exposure,right,right,FALSE,65,114,0.57,0,1,4,0.467,face,right,FALSE,face_distracter,gaze
051716_07,10_test,10,test,face,straightahead,FALSE,91,121,0.75,0.5,0,6,0.233,face,right,FALSE,face_distracter,gaze
051716_07,10_test,10,test,left,straightahead,TRUE,15,121,0.12,0.5,0,6,0.233,face,right,FALSE,face_distracter,gaze
051716_07,10_test,10,test,right,straightahead,FALSE,15,121,0.12,0.5,0,6,0.233,face,right,FALSE,face_distracter,gaze
051716_07,11_exposure,11,exposure,face,right,FALSE,44,118,0.37,0,1,4,0.3,face,right,FALSE,face_distracter,gaze
